"","age","gender","study_hours_per_day","social_media_hours","netflix_hours","part_time_job","attendance_percentage","sleep_hours","diet_quality","exercise_frequency","parental_education_level","internet_quality","mental_health_rating","extracurricular_participation","exam_score"
"547",21,"Male",3.80019569772775,2.40558855521641,1.54278908909937,"Yes",85.8,6.97313722701563,"Good",2,"Master","Good",1,"Yes",82.7829522698469
"548",20,"Male",4.55007325944289,1.93745243657276,2.94937676593059,"No",85.4,7.98299837134681,"Fair",6,"High School","Good",5,"No",98.3289869382783
"549",18,"Female",3.37107602919831,1.97525520678274,2.34271228068938,"No",61.2,7.98210606906195,"Poor",6,"High School","Poor",3,"No",85.183331491633
"550",23,"Male",1.78005724984023,3.67242281183588,2.33239951715101,"No",92.5,9.68302238095493,"Good",4,"Bachelor","Average",4,"No",75.3571164702484
"551",17,"Female",3.92936171073987,2.13190856293598,1.69152669532105,"Yes",86.3,6.94428432748827,"Good",5,"High School","Average",7,"No",99.2118433380636
"552",20,"Female",2.79194803574005,3.42825136473445,1.29231556309013,"Yes",89.3,6.45722048968393,"Poor",1,"High School","Average",5,"No",85.127946250445
"553",21,"Female",0.809048531454043,2.7475057763041,2.54744193650048,"Yes",77.9,7.93153173409301,"Good",5,"Master","Good",4,"Yes",57.1013715925737
"554",20,"Female",3.71009297020692,1.70140906760101,1.51653628774085,"No",81.2,7.90701554965723,"Good",5,"High School","Average",1,"No",95.2528058232176
"555",17,"Other",2.51899975472181,2.39350296485189,2.64514010813554,"No",80.9,7.5921380015411,"Fair",0,"None","Poor",6,"No",76.7025069804146
"556",24,"Male",2.70902206397668,0.657653511721123,2.04881508894169,"No",95.2,6.64512606911076,"Good",3,"None","Average",10,"Yes",93.2590403782119
"557",24,"Female",3.30465273858732,2.90369983170311,4.70578942228911,"No",81.2,8.19747268014061,"Fair",6,"Bachelor","Poor",6,"No",91.2462631955049
"558",22,"Male",3.07326296966506,2.26749917219436,3.54127608261343,"No",100,8.95381552773468,"Poor",1,"Bachelor","Poor",7,"Yes",86.7015024992942
"559",24,"Male",2.9889555848621,1.68795482223049,2.31780558584731,"No",89.3,6.94266135653086,"Fair",0,"High School","Average",1,"Yes",81.0919246386296
"560",22,"Female",2.18693272476983,2.64110098994682,2.32165656638009,"No",72.2,7.97747849910246,"Fair",6,"High School","Good",4,"No",86.9134049135319
"561",20,"Female",3.71124256034655,3.7554762164042,2.48728133768686,"Yes",83.7,8.39367196069918,"Fair",3,"High School","Good",9,"No",91.6204305657564
"562",19,"Other",2.769383331568,1.29002950287095,3.17377150052908,"No",78.5,8.92536720874143,"Good",0,"Bachelor","Good",10,"Yes",84.9055755420817
"563",23,"Female",3.4735751688215,1.25547234761885,0.824618671802818,"No",63.1,7.95922919153624,"Good",3,"None","Average",6,"No",96.7822646100884
"564",23,"Male",3.72564657233972,3.50611212969031,0.768260969939573,"Yes",100,7.09242335358066,"Fair",3,"Master","Average",2,"No",86.8076048495669
"565",20,"Male",1.32687817474736,4.27818201657314,2.2332632518703,"No",92,8.49968365074829,"Good",3,"High School","Average",4,"No",81.9470630201119
"566",18,"Female",3.79618472605295,2.03394559840721,2.47639120550915,"No",90.3,6.97395991867923,"Poor",0,"Master","Good",6,"No",91.3870181233304
"567",18,"Male",2.90690631789817,2.80550480891973,1.95590882540841,"No",86.7,7.97809307717969,"Poor",5,"High School","Good",4,"Yes",83.3687025420764
"568",24,"Male",3.02017645686223,3.80315049274371,3.43414451964595,"No",71.2,6.57944497227355,"Good",3,"Bachelor","Poor",10,"Yes",97.3449389705623
"569",23,"Male",3.70824061503508,1.54769369743521,1.03660312281729,"No",80.2,8.23365006061176,"Poor",5,"High School","Poor",7,"Yes",96.0047374201641
"570",23,"Male",5.63669862330254,1.48450013426174,0.104870915454436,"No",93.4,7.39276325409266,"Fair",6,"None","Good",3,"Yes",100
"571",22,"Male",2.68055302697679,3.45613053886971,2.60165197653988,"No",74.5,8.50043759312383,"Good",6,"Master","Good",6,"Yes",82.1277728527817
"572",19,"Male",2.66908429466387,3.23347581938796,1.56881482012471,"No",59.7,8.23544514375039,"Fair",1,"Master","Good",4,"Yes",75.3571164702484
"573",17,"Male",3.61772335800544,2.47718460134279,0.315897307532985,"No",82.7,6.41110099832964,"Good",4,"High School","Good",3,"No",81.2768335551049
"574",18,"Male",2.62489341365435,0.955443158559942,1.67893169615042,"No",83.6,9.82806229116381,"Fair",5,"Bachelor","Good",3,"No",85.2386342529078
"575",23,"Other",4.28233692607242,3.58008205454884,2.4740155328409,"No",86.4,8.82647987101014,"Poor",6,"Bachelor","Average",2,"No",95.9219373918082
"576",22,"Male",0.934501320609992,2.46795356053648,2.50451563256148,"No",92.3,8.10557375197992,"Fair",4,"Master","Good",3,"Yes",72.9748458983813
"577",21,"Male",2.33923591526081,2.01881388131903,1.83677707410194,"No",91.4,6.58117433948619,"Fair",3,"High School","Good",10,"No",82.0676338965891
"578",22,"Female",2.26249609874126,2.37118852361667,1.38741918165252,"Yes",87.6,7.49332021858914,"Fair",4,"Bachelor","Good",1,"Yes",69.8483054617829
"579",18,"Male",4.10138450236458,3.28517394017303,1.43127147988332,"Yes",97,8.13654246590121,"Fair",4,"High School","Average",3,"No",90.3903426537325
"580",18,"Female",4.65750222582722,3.22968308047585,0.904656822070473,"Yes",69.8,7.21644915548119,"Good",3,"High School","Average",9,"Yes",100
"581",22,"Female",2.80328697703785,2.56164675843473,1.56151856869884,"No",90,8.9115125543238,"Good",5,"Master","Average",4,"No",88.3129655611223
"582",17,"Male",3.20814262133344,2.52150178143169,2.5457081213907,"No",91.3,7.53293885670136,"Fair",3,"High School","Average",3,"No",85.9501746137451
"583",20,"Male",3.25788054436454,2.26881935249228,2.22231730114817,"No",72.6,5.375457612868,"Fair",1,"High School","Good",8,"No",81.6439119706499
"584",18,"Female",3.57694204614132,2.80431060946453,2.41858519017787,"No",70,8.05881870959609,"Fair",2,"Bachelor","Poor",1,"Yes",87.0189044087285
"585",22,"Female",2.30317209841457,0.547563182506273,1.27484401066841,"No",77.5,7.23760848263352,"Good",0,"Bachelor","Average",5,"No",76.0712884292395
"586",23,"Male",3.90987276298376,1.69734354878166,1.48108621481289,"No",78.4,7.22624166059484,"Good",3,"High School","Good",1,"No",82.7238658654438
"587",22,"Female",4.53847243499523,2.37886117665507,0.206280851929749,"Yes",92.5,7.33470431421507,"Fair",3,"High School","Poor",7,"Yes",93.3035410394184
"588",19,"Male",3.8292547684293,1.06443721746895,2.16418349562617,"No",78.9,8.14134315104027,"Good",4,"Master","Average",5,"No",87.4899779220714
"589",20,"Other",3.32187000968378,2.44168392597624,2.67353395785162,"No",76.4,8.94752746036984,"Fair",1,"High School","Average",2,"No",81.9470630201119
"590",21,"Male",3.79388092132507,1.88043162375886,0.952966016364072,"No",78.9,8.24394903104098,"Poor",6,"Bachelor","Good",1,"No",89.5142281637131
"591",17,"Female",0,4.04363975493861,2.43249713485703,"No",96.2,7.32564208531044,"Poor",6,"Bachelor","Average",7,"No",67.7846747314741
"592",24,"Female",3.45845823146326,3.92223507628167,2.68295907781419,"No",85.1,7.1247304362798,"Fair",4,"High School","Good",1,"No",83.426772604469
"593",21,"Female",2.56060418299327,1.8161969495675,3.11275746410989,"Yes",83.2,7.2018490214239,"Fair",5,"Master","Average",3,"No",81.0919246386296
"594",20,"Female",1.09454884482946,1.98574671513891,1.89209166898248,"Yes",83.9,7.15985697561431,"Poor",3,"Bachelor","Good",6,"No",60.6943394967832
"595",20,"Male",3.4507122453636,1.4277062437377,1.70185090839879,"Yes",97.9,8.65512191955113,"Good",3,"High School","Average",6,"No",95.2528058232176
"596",20,"Male",4.3494938528933,2.17988868626976,1.22045695866561,"No",77.5,7.5939339880059,"Fair",4,"Bachelor","Average",7,"No",100
"597",21,"Male",2.7775925844455,2.69674013015691,2.26155804118403,"No",98.2,8.52709289818815,"Fair",3,"Bachelor","Poor",1,"No",84.6257264608904
"598",23,"Male",2.92267898163683,2.31798089061002,4.70080194286667,"No",87.1,8.3276876493383,"Fair",5,"Bachelor","Poor",7,"No",98.2901216313996
"599",20,"Female",3.86300088349591,2.12524885311373,3.3482476768564,"Yes",83.4,6.6669851736977,"Poor",2,"Master","Average",2,"Yes",94.5713959284008
"600",22,"Male",4.60741920996292,2.51649896797056,1.49770180567989,"No",100,8.59937146256325,"Fair",0,"High School","Poor",6,"No",90.4384148900027
"601",21,"Male",4.64788383857415,2.73193067715598,1.84151712567284,"No",74.4,7.34249113928598,"Fair",0,"High School","Average",8,"Yes",96.1697856799954
"602",24,"Other",4.11227370255451,1.23946390263441,1.57118024387171,"No",81.5,8.56063491129627,"Fair",0,"High School","Good",5,"Yes",91.806109939254
"603",20,"Female",2.80666133769004,3.26466466904007,1.85773407753381,"No",72.7,7.26222545674524,"Poor",2,"None","Average",10,"Yes",88.2620597308987
"604",22,"Female",1.03187035559254,2.45251101772521,3.27329065915796,"No",94.5,6.18709769488447,"Fair",3,"None","Average",3,"No",61.8532811267788
"605",23,"Other",2.48779114864392,2.71911595108649,2.28252147158187,"No",100,7.75342952836359,"Poor",4,"Master","Good",8,"Yes",88.2110840230551
"606",19,"Male",2.45722714299924,2.940236623375,2.15303414174539,"No",100,5.15048259065775,"Good",6,"Bachelor","Good",8,"No",85.4590253883965
"607",23,"Male",4.90513207239673,2.80757278681005,1.96488660696568,"No",97.2,5.84235055445868,"Good",1,"Bachelor","Poor",4,"No",97.3449389705623
"608",24,"Female",2.63821678955661,2.48546490035181,3.25751534172499,"No",83,7.61936063442763,"Poor",3,"Bachelor","Average",8,"Yes",79.449597947708
"609",20,"Female",2.85006311561387,1.01330804682936,2.39442044862958,"No",81.3,8.13003460626728,"Fair",2,"Bachelor","Good",5,"Yes",81.7047404811103
"610",24,"Male",3.23447529425113,2.06269000125354,1.69909865579962,"No",68.3,7.82750896148882,"Poor",5,"High School","Poor",5,"No",90.4864249772753
"611",21,"Female",3.12925165804475,1.59900311605219,3.02316239286593,"No",100,6.31168270380649,"Fair",2,"Master","Good",3,"No",86.5417783935659
"612",18,"Male",4.83753093328444,1.74437073220086,1.84095362588142,"No",89.7,6.84428569012586,"Fair",6,"High School","Poor",7,"No",100
"613",20,"Male",2.3413163088858,2.37002834326047,1.69627495196604,"No",80.1,7.5047560943153,"Fair",0,"Master","Good",9,"No",86.381364332756
"614",18,"Female",3.28028901543423,1.25058759161287,1.40833729757446,"No",98.3,7.9904470099003,"Fair",3,"Bachelor","Average",9,"No",94.2693017798064
"615",22,"Female",1.37947261864037,2.55656846885381,1.5663847947085,"No",75.3,7.60835005566936,"Good",6,"High School","Good",1,"No",77.048602657263
"616",19,"Female",1.86469203574797,1.59021052507794,2.12445838007183,"No",89.1,8.74768516325526,"Fair",0,"Bachelor","Average",1,"No",69.2581668650257
"617",17,"Male",2.04016937794506,2.2573290935075,0.926409972829971,"No",83.3,8.046893374777,"Fair",1,"Bachelor","Good",10,"No",91.3870181233304
"618",24,"Female",2.23995033923779,2.51681299818069,1.68902342069618,"No",91.4,7.18454325541625,"Fair",5,"High School","Poor",5,"No",87.4379305451802
"619",23,"Male",2.35584994255288,1.47072458291272,0.892433259383716,"No",84.4,8.06501870882539,"Good",0,"Bachelor","Average",1,"Yes",81.8866304643294
"620",19,"Male",2.49166291773955,2.3225697292007,1.95852178131434,"No",70.5,6.23094555475202,"Good",1,"High School","Good",4,"No",70.4292124607962
"621",20,"Female",1.43622968996431,2.75393236054828,1.81088665412961,"No",85.8,7.81501385282024,"Fair",2,"None","Average",1,"No",65.7866683457531
"622",18,"Female",2.71385698335185,1.74058701170753,1.98794584943625,"No",95.5,8.35633244507555,"Good",0,"Master","Good",2,"No",87.1241050380993
"623",23,"Female",0.925660403706988,1.6020952138271,1.59452818269366,"No",84.7,8.58201490176835,"Fair",0,"Bachelor","Average",2,"Yes",61.6452369001158
"624",18,"Female",3.48955954514344,2.1373683601834,2.16114507404533,"No",92.8,7.86382207447304,"Good",4,"Master","Good",4,"No",97.3050294585718
"625",21,"Female",3.35048727582759,1.93566693065935,2.02162484991987,"No",74.5,7.32854106219254,"Good",5,"Bachelor","Average",8,"Yes",93.1698787571496
"626",18,"Female",0.88855493828842,2.14712274706677,1.9944942020513,"No",84.7,9.08141675174857,"Poor",5,"High School","Good",2,"Yes",71.6442324189954
"627",21,"Male",2.69155141762496,1.45032133224558,1.9429447234417,"No",78.8,7.91553525725642,"Good",6,"Bachelor","Good",9,"Yes",87.1765938063189
"628",22,"Male",1.95721138849933,1.06250227908049,1.57389792161566,"No",92.5,9.14554033696539,"Fair",2,"Bachelor","Average",9,"No",90.9157453349642
"629",23,"Male",3.31946546462273,1.92070311111448,2.51998813862468,"No",85.3,7.43653400398683,"Fair",4,"Master","Good",2,"Yes",87.1241050380993
"630",23,"Male",4.45203898091242,2.38227085055123,2.93861158534452,"Yes",91.9,8.41840988730371,"Fair",6,"High School","Good",1,"No",92.9011022111248
"631",17,"Female",1.11695187897805,2.90583151607101,2.01274441417281,"No",95.9,8.89244843733355,"Good",1,"Master","Average",10,"Yes",74.4815757822495
"632",20,"Female",3.22573022513898,1.45399933779517,1.556726394437,"No",91.9,7.69832702926473,"Fair",6,"Master","Good",10,"No",92.1288315001682
"633",21,"Male",2.83964402936881,2.00163931968494,2.26893419846094,"No",87.7,7.68624018270075,"Poor",1,"Bachelor","Poor",9,"Yes",89.5142281637131
"634",17,"Male",3.46141248940085,1.55446384935256,2.49637443495009,"No",75,8.4537911142686,"Good",2,"Master","Good",2,"Yes",93.3923827022046
"635",18,"Female",2.92744737721458,2.13285748611688,2.46555556947102,"No",85,7.53116576835597,"Poor",5,"High School","Average",8,"No",90.1974289870024
"636",18,"Male",1.94107016113258,1.75782189033464,2.00175746469769,"No",79.7,6.29665782852851,"Poor",1,"Master","Poor",3,"No",71.0011722408431
"637",17,"Female",2.44266160741837,2.83302883800701,2.31849214070691,"No",81.6,9.48283546280617,"Fair",2,"Bachelor","Average",1,"Yes",80.0263518633569
"638",23,"Female",2.52582150286361,0.630639034175798,1.81445715598266,"No",81.3,7.21426704109148,"Fair",6,"None","Good",1,"Yes",86.9134049135319
"639",18,"Female",4.13664294411891,2.11106566931375,1.47581368243135,"Yes",75.2,7.3992327105656,"Fair",1,"Master","Good",10,"Yes",99.7765140857827
"640",24,"Female",3.17454948609547,2.60590486908311,1.53555654284625,"No",65.4,8.19380063952623,"Poor",3,"High School","Good",2,"No",82.7829522698469
"641",22,"Female",4.69110689370276,2.81264245158502,1.3549742727282,"Yes",78.3,7.08320664958645,"Good",0,"High School","Average",7,"No",99.2497563554791
"642",22,"Male",2.89123337913808,4.09227141771026,0.732822556324774,"No",86.9,7.23854409293402,"Good",6,"Bachelor","Poor",6,"No",89.1678557907743
"643",24,"Female",2.84503206791737,1.89145820685679,0.76824262500466,"No",71.5,8.01811224124495,"Fair",5,"High School","Good",2,"Yes",74.5553311140074
"644",17,"Female",1.66192777644516,1.27781583598319,2.12707043462859,"No",85.2,6.01790221565829,"Fair",6,"High School","Good",4,"No",73.8111018507991
"645",24,"Male",1.63729045461446,2.34475441083073,1.39295983224714,"No",100,7.12043259247852,"Fair",3,"Bachelor","Average",2,"Yes",61.3309687565747
"646",21,"Female",2.036096873967,0.769649826158731,2.17155970453327,"Yes",95.2,7.71325025196395,"Good",2,"None","Average",1,"Yes",71.404387899593
"647",21,"Female",3.07959270348918,2.15843723933697,2.18803337821338,"No",100,7.58257277586436,"Poor",2,"High School","Average",3,"No",85.8959221609506
"648",17,"Female",3.4981248149883,1.71000860879517,0.94100452401906,"No",88.9,6.22005276471647,"Poor",6,"None","Average",4,"No",93.6135614223372
"649",24,"Female",0.995137059105737,3.2664971438029,2.8745846206112,"No",96.7,8.91317570874499,"Good",3,"High School","Good",10,"Yes",77.5277808841547
"650",21,"Female",4.08549876510414,1.29813194720107,2.47381644253353,"No",77.8,7.86784229957127,"Fair",6,"Bachelor","Average",5,"No",95.2528058232176
"651",23,"Female",2.61995415353155,2.11913590604754,1.26706153411126,"No",78.6,8.92493789280923,"Fair",0,"Bachelor","Good",5,"No",81.9470630201119
"652",24,"Female",3.01882443587033,1.47556426810962,2.42487412029933,"Yes",57.6,7.56639591888573,"Good",0,"Master","Average",7,"No",89.6616901602552
"653",23,"Female",5.27651267042162,2.79429598431121,0.676543862944725,"No",96.9,7.3987950778126,"Good",4,"Bachelor","Average",10,"No",100
"654",21,"Female",4.35070450111701,2.28326106354688,2.26768097870937,"No",100,7.07865841576932,"Fair",1,"High School","Good",8,"No",92.9011022111248
"655",22,"Female",2.97348255164979,3.41687060065093,0.884112746475512,"No",79.5,7.47397102922252,"Good",4,"Master","Good",9,"No",87.5419524544645
"656",21,"Female",2.12905121029222,3.01525360620122,1.27012388811458,"No",82.5,6.38007900572612,"Poor",0,"Bachelor","Average",7,"No",79.514125848102
"657",23,"Male",1.29640229019454,2.90632850329984,1.42550647120617,"Yes",77.5,8.49985287079399,"Good",3,"Bachelor","Good",5,"No",62.1631783132016
"658",19,"Female",2.03368153369526,2.6070487494169,2.09605906961951,"No",88.8,7.42737352010385,"Fair",1,"Bachelor","Average",9,"Yes",85.3489933157997
"659",20,"Female",3.02810090937897,2.39218449980356,1.55101675440225,"Yes",96.2,6.37212329079633,"Good",3,"Master","Good",8,"No",89.2175357946157
"660",18,"Male",1.52473591328331,1.17494249922499,1.42259789092344,"No",67.6,8.75785430862612,"Good",4,"Bachelor","Average",10,"Yes",88.6169437713763
"661",24,"Female",2.45477549385235,1.95030706447588,1.87421905512017,"No",89.1,7.42666759241099,"Good",2,"High School","Good",9,"Yes",91.4805592240054
"662",19,"Male",3.14767652188329,2.51761675494447,2.74087664738123,"No",82.2,6.96769642392001,"Good",3,"Bachelor","Poor",10,"No",82.5460404785663
"663",21,"Male",3.5302171720464,1.52448306512586,1.43786777386092,"No",86.1,6.51066785681864,"Fair",4,"None","Average",8,"Yes",89.9548690303706
"664",22,"Female",2.24337958711669,1.5834314729733,2.19909681474138,"No",89.6,9.06013188195496,"Fair",4,"High School","Good",6,"No",89.6126011943062
"665",17,"Male",3.01171326543215,1.43849833461442,1.31861882989725,"No",83.1,7.74135760180655,"Fair",4,"High School","Good",4,"No",83.6581490372817
"666",21,"Female",3.76119474666444,4.01747830229953,2.55747015827895,"No",84,7.65493981001931,"Good",2,"High School","Average",9,"No",89.464943753914
"667",22,"Female",1.08626994297942,3.61485830552377,2.07382471060947,"Yes",82.9,8.61433790487481,"Good",2,"None","Average",9,"Yes",74.5553311140074
"668",20,"Female",4.3238460652437,1.83281931749782,2.56683011955447,"No",94.7,8.20951948906972,"Fair",6,"High School","Average",10,"Yes",100
"669",21,"Male",2.89717755539991,3.34956561266408,3.11060942075548,"No",89.2,7.41049780120649,"Good",2,"Bachelor","Good",10,"No",90.0035079336342
"670",23,"Male",2.79895883504853,2.35459798682536,2.50390862644307,"No",87.2,6.20375012382436,"Good",1,"Bachelor","Good",9,"No",86.7015024992942
"671",17,"Female",4.18960417313875,0.461888877316186,1.33947982250501,"No",72.3,7.07350960918001,"Good",2,"Master","Good",10,"Yes",95.630674743169
"672",22,"Other",2.80175241630236,1.45457639574351,1.45429491078578,"No",81.2,8.30220808352482,"Good",2,"High School","Average",3,"Yes",86.9661921254522
"673",22,"Female",4.59298522266025,3.34617753502419,2.59247711432725,"No",94,6.5702059844277,"Fair",2,"Bachelor","Good",3,"No",86.4349127159824
"674",22,"Male",3.43814675684345,2.21416753619469,1.29362414657156,"No",85.4,7.29689617970319,"Poor",3,"Master","Average",6,"Yes",93.9210150783772
"675",20,"Female",2.2739824261576,2.01547167283862,1.19980494536184,"No",91.6,8.52888937827575,"Poor",2,"High School","Poor",6,"No",83.19394552624
"676",21,"Female",3.1478590273418,2.65256930500306,2.29397325335178,"No",100,7.57729901892802,"Fair",1,"Bachelor","Good",6,"No",92.7208309962785
"677",20,"Female",1.95979719019776,3.73894081205873,3.31439216047917,"No",95.4,6.15648658759385,"Good",4,"Bachelor","Good",5,"No",63.4769625754165
"678",24,"Male",3.56641106955854,3.34551669172325,2.44681678999158,"No",85.9,8.79460618472142,"Good",3,"None","Good",5,"No",88.7177194026452
"679",18,"Female",3.1869409342486,4.02871047099521,1.07088358819432,"Yes",79.9,8.19319264512856,"Good",0,"Master","Good",2,"Yes",76.7025069804146
"680",18,"Female",2.83426727713388,1.59370913550306,1.68467509770644,"No",59.5,7.75825411609324,"Good",2,"Bachelor","Good",7,"No",83.5426410208809
"681",24,"Other",3.65129187299491,1.94563300360891,1.05072762357248,"No",83.3,8.30063529471707,"Poor",6,"None","Good",4,"No",86.9661921254522
"682",21,"Male",1.20872101394928,0.697018792788148,1.15316289576737,"No",81.7,9.86077001419622,"Poor",6,"None","Average",3,"No",75.3571164702484
"683",23,"Female",2.49039984860698,3.51076625948483,2.8390117111212,"No",88.9,6.42968369643306,"Poor",4,"None","Average",8,"No",76.7025069804146
"684",20,"Female",2.92286769129954,1.79443206700817,1.17341299833682,"Yes",83.5,7.30170192539277,"Fair",4,"High School","Good",4,"No",90.3903426537325
"685",17,"Male",2.79630802231739,2.67171588503219,3.3096580171279,"No",81.8,5.88769058233785,"Fair",3,"Bachelor","Good",4,"Yes",80.9060904026231
"686",22,"Female",1.90906072786166,1.01794303635773,2.79098591185883,"No",67.2,7.8959829634386,"Poor",6,"Bachelor","Average",8,"No",78.0679474600031
"687",22,"Female",3.98712882898969,2.16735989875614,3.16599852881887,"Yes",75.6,7.66547213892528,"Fair",0,"High School","Average",1,"No",86.7015024992942
"688",21,"Male",2.35907363625754,0.806794924269768,1.13839879479312,"Yes",89.8,8.32648963878753,"Poor",5,"Master","Average",9,"No",87.593854345978
"689",23,"Male",4.35573683549176,1.01129415531063,1.68820200658267,"No",100,7.34251902487118,"Good",6,"High School","Poor",7,"No",97.265077010035
"690",18,"Female",3.48653806520689,1.78222963796197,1.14679858823499,"No",84,5.88452766999386,"Fair",6,"None","Good",2,"No",88.0064785614844
"691",18,"Male",2.13207122873906,1.89539113476142,1.90896889617616,"Yes",88.3,7.47364620328015,"Fair",1,"High School","Average",6,"No",87.0189044087285
"692",22,"Female",4.78243172536639,2.70859051023446,2.78165185383204,"No",94.5,8.58284067634444,"Fair",5,"Bachelor","Good",8,"No",100
"693",21,"Male",2.12762961045596,1.03039918948473,2.54242936105037,"No",76.9,7.48729228482876,"Good",4,"High School","Average",5,"Yes",63.4769625754165
"694",20,"Female",3.63045080305624,2.44803207761185,1.59554358816468,"No",88.7,8.22588196574391,"Fair",5,"High School","Average",6,"No",95.5470355246306
"695",18,"Male",4.18971567743744,3.09161590595144,1.5625587698441,"No",77.6,6.40429000586068,"Fair",6,"High School","Poor",10,"No",95.5051451678672
"696",20,"Female",2.09760162793074,1.44902815892854,2.17703318828521,"No",93.6,8.10565932185642,"Good",4,"Bachelor","Good",8,"No",85.9501746137451
"697",23,"Other",5.13386040176305,1.10624542367092,0.312464445997301,"No",86.5,7.81595675000703,"Fair",5,"Master","Good",6,"No",100
"698",18,"Other",3.08262653127362,1.67336382438097,2.7167393562836,"No",88,6.48082123257609,"Good",4,"High School","Good",9,"No",85.0724782829511
"699",18,"Female",3.66319840791191,3.08361511535657,1.36172685621067,"No",77.2,6.61983091102043,"Fair",4,"High School","Poor",9,"No",87.5419524544645
"700",19,"Male",3.55024492693688,2.36783596896293,2.01624185664574,"No",92.1,7.26760596905175,"Fair",3,"Bachelor","Average",9,"No",90.6778470368583
"701",18,"Female",2.66273256380807,1.88046974295714,1.4235941037881,"No",100,8.39271957941085,"Poor",0,"Bachelor","Poor",6,"Yes",85.5139194077534
"702",24,"Male",3.94115621618408,2.20304899925277,1.42275314882998,"No",74.9,6.8347803105112,"Good",4,"High School","Average",9,"Yes",98.6384537069571
"703",17,"Male",3.70240172195643,1.77635630015285,2.4238359224878,"No",81.6,6.9675411602375,"Fair",1,"Master","Good",3,"No",93.1252175403018
"704",24,"Male",0.974738837254494,2.79616646807674,2.16263521532843,"Yes",87.3,7.50842544277514,"Poor",6,"Bachelor","Good",5,"No",63.9701411030708
"705",21,"Female",4.01348651321694,2.4828848572279,1.94529732836843,"No",92.9,6.98096176222513,"Fair",6,"High School","Good",2,"Yes",89.9548690303706
"706",21,"Female",1.68173875954853,1.32766567366347,0.983276236584008,"No",79.4,9.50150967028395,"Fair",1,"Bachelor","Average",8,"Yes",76.1419560001994
"707",20,"Female",4.07647773103134,1.14835138388935,2.21935270628564,"No",56.7,7.24075910011479,"Poor",2,"Master","Average",4,"No",93.3479884383008
"708",24,"Male",3.94450959654726,1.5258468958427,3.14238638792573,"No",98.6,7.16006353373365,"Good",4,"Bachelor","Average",6,"No",96.9035574691418
"709",24,"Male",1.4343369428689,2.82491122406307,2.54847898676134,"No",92.6,6.99674151525177,"Good",4,"None","Poor",6,"No",76.5631604854576
"710",24,"Other",1.99736199012283,3.45769620047298,3.17571248892869,"No",67.6,9.19367444394544,"Poor",4,"High School","Good",5,"Yes",78.732290710963
"711",23,"Male",1.90146674048808,1.38243394044559,0.900364388318967,"No",78.9,8.35854730789968,"Fair",5,"High School","Good",1,"No",79.8350941152814
"712",18,"Male",2.94938252378869,2.41131392298891,1.91147344622266,"No",100,7.04345790925111,"Good",4,"High School","Average",7,"No",87.2290084901551
"713",17,"Male",2.36400748748403,0.844717106293507,1.60551769182331,"Yes",99.5,8.24127223242454,"Fair",4,"Bachelor","Average",10,"No",99.5140691960677
"714",20,"Female",4.44019372195232,0.91950714283897,0.0708490086115428,"Yes",94.4,8.28540656892282,"Fair",1,"Bachelor","Good",8,"No",93.2144863268772
"715",24,"Female",4.15314296884655,2.65596107037562,1.88060568688509,"No",83.2,7.47384445154177,"Fair",0,"Bachelor","Good",1,"Yes",91.9908655309535
"716",24,"Male",4.31496239417763,1.13450602994165,2.75435247844072,"No",85.8,8.0766168163734,"Good",0,"Master","Good",10,"No",96.6199220681245
"717",19,"Male",3.12428522669408,0.628726420465325,2.22504406428594,"No",83.7,7.29532603740478,"Good",2,"High School","Average",7,"Yes",83.1355099558298
"718",20,"Female",3.23688002132547,1.21017938090673,1.83443133062548,"Yes",96.3,7.71999473277946,"Good",1,"Master","Average",4,"Yes",84.7379192874128
"719",24,"Female",1.14681316295546,2.59382705872583,1.26654673497271,"No",76.2,7.27989598415231,"Poor",4,"Bachelor","Good",6,"No",74.1850808153626
"720",20,"Male",2.32290277888729,2.32991752744954,1.84576342925568,"Yes",76.9,8.95999446283881,"Fair",0,"High School","Good",9,"No",86.1663952963872
"721",18,"Female",3.71696990177471,0.459366982155902,2.00908610674073,"Yes",95.1,7.15597948228026,"Good",3,"Bachelor","Average",5,"No",97.7811359457426
"722",19,"Male",4.62010717196714,0.618334339719979,2.27357964745067,"Yes",84.6,8.7932933789034,"Poor",3,"High School","Good",8,"No",100
"723",20,"Male",1.99157834928398,1.87090026213542,0.343839657380585,"No",98.8,7.59510589501136,"Good",3,"Bachelor","Good",5,"No",80.1533119779004
"724",17,"Female",2.56074742694143,2.77331857599141,1.02575460101615,"No",78.3,7.89498125445703,"Good",4,"Bachelor","Average",2,"No",76.5631604854576
"725",17,"Male",3.29006494019982,0.524088356141854,1.91870838307707,"No",84.5,7.96730269617467,"Poor",4,"High School","Average",4,"Yes",87.0189044087285
"726",21,"Female",3.56269021047132,2.10391717300381,2.08397667054479,"No",75.8,6.95699048840892,"Good",2,"Bachelor","Average",2,"No",83.426772604469
"727",19,"Male",1.7462146644308,2.20474501631295,1.62113284122808,"Yes",85.1,7.79874511031464,"Fair",6,"Bachelor","Poor",7,"Yes",90.4864249772753
"728",19,"Male",3.38134837940408,3.89720679042141,1.94276673512738,"No",70.2,4.79414965682623,"Good",2,"High School","Good",7,"No",79.3849577271523
